code_iris,nom_iris,code_commune,nom_commune,code_epci,nom_epci,code_departement,nom_departement,code_region,nom_region,wkt,centroid_lon,centroid_lat
751010203.0,Les Halles 3,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3403181 48.8642789, 2.3403159 48.8642750, 2.3403135 48.8642709, 2.3402726 48.8641990)",2.340295334958257,48.8642389587508
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3322561 48.8647066, 2.3324310 48.8646242, 2.3324364 48.8646217)",2.3323462418144136,48.864664132473415
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3260414 48.8694863, 2.3261505 48.8695043, 2.3262050 48.8695133, 2.3262595 48.8694953, 2.3263966 48.8695200, 2.3264030 48.8695211, 2.3264095 48.8695223, 2.3264160 48.8695234, 2.3265785 48.8695502)",2.326309660036003,48.86951420203784
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3266821 48.8695493, 2.3266887 48.8695363, 2.3266920 48.8695297, 2.3266936 48.8695265, 2.3266945 48.8695249, 2.3266958 48.8695223)",2.326688941177752,48.869535794757525
751010302.0,Palais Royal 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3401501 48.8659525, 2.3399320 48.8660065, 2.3399183 48.8659975, 2.3398911 48.8659705, 2.3398093 48.8659526)",2.3399774202113464,48.86597685149268
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3310856 48.8659615, 2.3310583 48.8659345, 2.3308267 48.8655748, 2.3307994 48.8655199, 2.3308948 48.8654759)",2.330921966464876,48.86570365262845
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3288062 48.8667007, 2.3288500 48.8667257, 2.3289727 48.8668516)",2.3288927917325832,48.86677183052521
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3341987 48.8683833, 2.3341592 48.8683995, 2.3342478 48.8685641, 2.3342451 48.8685758, 2.3342669 48.8686162, 2.3342560 48.8686315, 2.3343064 48.8687179, 2.3343323 48.8687125, 2.3343432 48.8687313)",2.334240286384372,48.86856055638842
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3379393 48.8714741, 2.3379457 48.8714753, 2.3383782 48.8715515)",2.3381587437136258,48.871512834571504
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3411454 48.8697564, 2.3407910 48.8698284)",2.3409682,48.8697924
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3384463 48.8689112, 2.3385008 48.8689292, 2.3385377 48.8690020, 2.3385396 48.8690059, 2.3385417 48.8690101, 2.3385441 48.8690142, 2.3385826 48.8690821, 2.3385417 48.8691270)",2.338532013973435,48.86900971536245
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3388457 48.8693590, 2.3388438 48.8693551, 2.3388395 48.8693468, 2.3388007 48.8692700)",2.3388231921332245,48.86931450444055
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3373535 48.8678197, 2.3374103 48.8678501, 2.3374512 48.8678411, 2.3374335 48.8678069, 2.3373980 48.8677925, 2.3371377 48.8678501)",2.3373268988337537,48.867823902301744
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3361415 48.8638419, 2.3361699 48.8638483, 2.3362926 48.8638213, 2.3363198 48.8638213, 2.3363471 48.8638753)",2.3362560923777944,48.86383789136757
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3313281 48.8652727, 2.3313174 48.8652780, 2.3313121 48.8652807, 2.3312084 48.8653320)",2.3312682634212893,48.86530237676791
751010301.0,Palais Royal 1,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3356928 48.8666091, 2.3356928 48.8666001, 2.3359518 48.8664562, 2.3359654 48.8664562, 2.3359880 48.8664711, 2.3359927 48.8664742)",2.3358388360244247,48.86652146908615
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3425905 48.8704488, 2.3425496 48.8702959)",2.34257005,48.87037235
751010303.0,Palais Royal 3,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3327596 48.8636139, 2.3327517 48.8636040, 2.3334557 48.8633718, 2.3334616 48.8633699)",2.333100795145535,48.86348896247704
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3311538 48.8653590, 2.3310720 48.8654039)",2.3311129,48.86538145
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3400278 48.8718698, 2.3399991 48.8717888, 2.3398996 48.8717888, 2.3398655 48.8718059, 2.3397551 48.8717871)",2.3399117663738624,48.87180271304749
751020602.0,Vivienne 2,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3426382 48.8709884, 2.3426451 48.8709884, 2.3427950 48.8709524, 2.3428359 48.8709794)",2.34273973114264,48.87096994140554
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3367832 48.8693429, 2.3367969 48.8694058)",2.3367900500000003,48.86937435
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3364834 48.8695047, 2.3361971 48.8695587)",2.33634025,48.8695317
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3374785 48.8677422, 2.3374848 48.8677408, 2.3377647 48.8676792)",2.3376215986073685,48.86771069370278
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3333593 48.8697456, 2.3333637 48.8697417, 2.3333848 48.8697241, 2.3334135 48.8697106, 2.3333971 48.8696935)",2.333390590152413,48.86971982155504
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3341101 48.8684409, 2.3342233 48.8686387, 2.3342205 48.8686639, 2.3342614 48.8687295, 2.3342014 48.8688150)",2.334198647453029,48.86862999530464
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3373554 48.8678212, 2.3374103 48.8678591, 2.3374512 48.8678501, 2.3374648 48.8678411, 2.3374457 48.8678024)",2.337420671512473,48.867839554608736
751020601.0,Vivienne 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3362280 48.8676784, 2.3362276 48.8676775, 2.3362263 48.8676744, 2.3362255 48.8676728, 2.3362244 48.8676702)",2.3362262035076364,48.8676742982648
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3364065 48.8682390, 2.3364046 48.8682348, 2.3364010 48.8682263, 2.3363229 48.8680460, 2.3363215 48.8680427)",2.336363986231288,48.86814085637908
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3349703 48.8683042, 2.3349703 48.8682907, 2.3349430 48.8682368)",2.3349591429190486,48.86826990467927
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3337024 48.8700533, 2.3340160 48.8699993)",2.3338592,48.870026300000006
751020501.0,Gaillon 1,75102,Paris 2e Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3349294 48.8688483, 2.3346770 48.8688483, 2.3346637 48.8688483, 2.3344741 48.8688483, 2.3344638 48.8688289, 2.3344550 48.8688123)",2.334682262697501,48.86884682134003
751010402.0,Place Vendôme 2,75101,Paris 1er Arrondissement,200054781,Métropole du Grand Paris,75,Paris,11,Île-de-France,"LINESTRING (2.3252890 48.8692965, 2.3252863 48.8693055, 2.3256189 48.8693603, 2.3262050 48.8694593)",2.32574114686936,48.86938116296815
