id,id_fantoir,numero,rep,nom_voie,code_postal,code_insee,nom_commune,code_insee_ancienne_commune,nom_ancienne_commune,x,y,lon,lat,type_position,alias,nom_ld,libelle_acheminement,nom_afnor,source_position,source_nom_voie,certification_commune,cad_parcelles,building_id,iris_code,has_pv,pv_capacity_kwp,nom_iris,dist_to_bt_line_m
75102_8894_00141,75102_8894,141,,Boulevard de Sébastopol,75002,75102,Paris 2e Arrondissement,,,652606.1,6863426.46,2.353913,48.869121,parcelle,,,PARIS,BOULEVARD DE SEBASTOPOL,commune,commune,1,,75102_8894_00141,751020801.0,True,16.16,Bonne Nouvelle 1,2.0020473531242384
75102_1970_00001,75102_1970,1,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652434.21,6863407.3,2.351572,48.868936,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00001,751020804.0,False,0.0,Bonne Nouvelle 4,2.1383457119109024
75102_1970_00002,75102_1970,2,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652444.73,6863410.88,2.351715,48.868969,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00002,751020804.0,True,3.05,Bonne Nouvelle 4,2.449966640631401
75102_1970_00003,75102_1970,3,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652432.08,6863415.88,2.351542,48.869013,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00003,751020804.0,False,0.0,Bonne Nouvelle 4,1.9239386214398448
75102_1970_00004,75102_1970,4,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652441.65,6863420.14,2.351672,48.869052,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00004,751020804.0,False,0.0,Bonne Nouvelle 4,2.3477831613417988
75102_1970_00005,75102_1970,5,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652422.17,6863441.65,2.351404,48.869244,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00005,751020804.0,False,0.0,Bonne Nouvelle 4,1.9283229723371784
75102_1970_00006,75102_1970,6,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652434.49,6863441.66,2.351572,48.869245,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00006,751020804.0,False,0.0,Bonne Nouvelle 4,1.9639231528480336
75102_1970_00007,75102_1970,7,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652416.28,6863457.71,2.351322,48.869388,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00007,751020804.0,False,0.0,Bonne Nouvelle 4,1.849978941109055
75102_1970_00008,75102_1970,8,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652430.05,6863454.04,2.35151,48.869356,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00008,751020804.0,False,0.0,Bonne Nouvelle 4,1.884565086902764
75102_1970_00010,75102_1970,10,,Rue Chénier,75002,75102,Paris 2e Arrondissement,,,652425.96,6863465.64,2.351453,48.86946,parcelle,,,PARIS,RUE CHENIER,commune,commune,1,,75102_1970_00010,751020804.0,False,0.0,Bonne Nouvelle 4,1.9395765498683568
75102_2013_00001,75102_2013,1,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651282.03,6863423.99,2.335864,48.869,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00001,751020501.0,False,0.0,Gaillon 1,5.958755226672023
75102_2013_00002,75102_2013,2,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651292.74,6863424.46,2.33601,48.869005,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00002,751020501.0,False,0.0,Gaillon 1,2.2740444873028087
75102_2013_00003,75102_2013,3,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651282.26,6863442.45,2.335865,48.869166,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00003,751020501.0,True,15.72,Gaillon 1,8.389160795331707
75102_2013_00004,75102_2013,4,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651293.03,6863441.36,2.336012,48.869157,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00004,751020501.0,False,0.0,Gaillon 1,2.4436268664510754
75102_2013_00006,75102_2013,6,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651293.3,6863455.59,2.336014,48.869285,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00006,751020501.0,True,3.45,Gaillon 1,2.5674557819444583
75102_2013_00008,75102_2013,8,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651294.68,6863480.38,2.33603,48.869508,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00008,751020501.0,True,14.17,Gaillon 1,1.7458624577866144
75102_2013_00010,75102_2013,10,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651295.12,6863524.3,2.336031,48.869903,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00010,751020503.0,False,0.0,Gaillon 3,1.8576713588906744
75102_2013_00012,75102_2013,12,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651295.31,6863537.75,2.336032,48.870024,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00012,751020503.0,False,0.0,Gaillon 3,1.9577713343396568
75102_2013_00013,75102_2013,13,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651283.42,6863520.06,2.335872,48.869864,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00013,751020503.0,False,0.0,Gaillon 3,1.848547616020929
75102_2013_00014,75102_2013,14,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651295.42,6863551.43,2.336032,48.870147,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00014,751020503.0,False,0.0,Gaillon 3,1.933827788979436
75102_2013_00015,75102_2013,15,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.78,6863532.61,2.335889,48.869977,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00015,751020503.0,False,0.0,Gaillon 3,1.5991369289813937
75102_2013_00016,75102_2013,16,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651295.61,6863564.99,2.336033,48.870269,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00016,751020503.0,False,0.0,Gaillon 3,1.983433285600418
75102_2013_00017,75102_2013,17,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.96,6863545.84,2.33589,48.870096,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00017,751020503.0,True,2.14,Gaillon 3,1.5257785383556348
75102_2013_00018,75102_2013,18,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651295.8,6863579.0,2.336034,48.870395,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00018,751020503.0,True,6.6,Gaillon 3,4.482656947110492
75102_2013_00019,75102_2013,19,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651285.3,6863568.53,2.335892,48.8703,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00019,751020503.0,False,0.0,Gaillon 3,2.3766841845686653
75102_2013_00020,75102_2013,20,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651297.02,6863592.56,2.336049,48.870517,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00020,751020503.0,True,11.91,Gaillon 3,4.235600847363287
75102_2013_00021,75102_2013,21,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651285.28,6863583.54,2.33589,48.870435,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00021,751020503.0,True,12.91,Gaillon 3,2.5233865451703377
75102_2013_00022,75102_2013,22,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651297.13,6863606.35,2.336049,48.870641,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00022,751020503.0,False,0.0,Gaillon 3,4.054595084974586
75102_2013_00023,75102_2013,23,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.13,6863595.45,2.335873,48.870542,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00023,751020503.0,False,0.0,Gaillon 3,3.3304367312542755
75102_2013_00024,75102_2013,24,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651297.41,6863630.25,2.33605,48.870856,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00024,751020503.0,False,0.0,Gaillon 3,3.814101746631193
75102_2013_00025,75102_2013,25,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.34,6863611.35,2.335874,48.870685,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00025,751020503.0,False,0.0,Gaillon 3,4.67834344363904
75102_2013_00026,75102_2013,26,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651297.72,6863640.92,2.336053,48.870952,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00026,751020503.0,False,0.0,Gaillon 3,3.89400971036152
75102_2013_00027,75102_2013,27,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.53,6863626.13,2.335875,48.870818,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00027,751020503.0,True,3.19,Gaillon 3,2.626063200444963
75102_2013_00028,75102_2013,28,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651298.02,6863651.26,2.336056,48.871045,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00028,751020503.0,True,15.75,Gaillon 3,3.978296053753541
75102_2013_00029,75102_2013,29,,Rue de Choiseul,75002,75102,Paris 2e Arrondissement,,,651284.68,6863643.81,2.335875,48.870977,parcelle,,,PARIS,RUE DE CHOISEUL,commune,commune,1,,75102_2013_00029,751020503.0,False,0.0,Gaillon 3,2.626055184702337
75102_3055_00001,75102_3055,1,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652192.78,6862953.15,2.348332,48.864834,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00001,751020802.0,False,0.0,Bonne Nouvelle 2,2.148158914759132
75102_3055_00002,75102_3055,2,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652203.97,6862940.71,2.348486,48.864723,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00002,751020803.0,False,0.0,Bonne Nouvelle 3,1.885402572617188
75102_3055_00004,75102_3055,4,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652205.18,6862945.04,2.348502,48.864762,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00004,751020803.0,True,13.2,Bonne Nouvelle 3,1.900639366971888
75102_3055_00006,75102_3055,6,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652206.7,6862950.47,2.348522,48.864811,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00006,751020803.0,False,0.0,Bonne Nouvelle 3,1.9125108801672177
75102_3055_00008,75102_3055,8,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652208.81,6862958.02,2.34855,48.864879,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00008,751020803.0,False,0.0,Bonne Nouvelle 3,1.917267744340328
75102_3055_00010,75102_3055,10,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652213.91,6862970.99,2.348618,48.864996,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00010,751020803.0,False,0.0,Bonne Nouvelle 3,1.6978392745260975
75102_3055_00011,75102_3055,11,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652221.37,6863021.97,2.348714,48.865455,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00011,751020803.0,False,0.0,Bonne Nouvelle 3,5.250290364396737
75102_3055_00012,75102_3055,12,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652218.96,6862987.4,2.348685,48.865144,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00012,751020803.0,False,0.0,Bonne Nouvelle 3,1.8389809040636471
75102_3055_00013,75102_3055,13,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652224.68,6863031.17,2.348758,48.865538,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00013,751020803.0,False,0.0,Bonne Nouvelle 3,1.2988786276679547
75102_3055_00014,75102_3055,14,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652222.58,6862999.05,2.348733,48.865249,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00014,751020803.0,False,0.0,Bonne Nouvelle 3,1.8529196706542648
75102_3055_00015,75102_3055,15,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652228.76,6863045.59,2.348812,48.865668,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00015,751020803.0,False,0.0,Bonne Nouvelle 3,0.9764749434076114
75102_3055_00017,75102_3055,17,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652231.93,6863056.8,2.348854,48.865769,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00017,751020803.0,False,0.0,Bonne Nouvelle 3,0.7224327005417481
75102_3055_00018,75102_3055,18,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652229.6,6863022.9,2.348826,48.865464,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00018,751020803.0,False,0.0,Bonne Nouvelle 3,1.4385196073263526
75102_3055_00019,75102_3055,19,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652233.44,6863062.12,2.348874,48.865817,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00019,751020803.0,False,0.0,Bonne Nouvelle 3,0.5761330686969875
75102_3055_00020,75102_3055,20,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652233.45,6863035.99,2.348877,48.865582,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00020,751020803.0,False,0.0,Bonne Nouvelle 3,1.5893619207370362
75102_3055_00021,75102_3055,21,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652235.71,6863070.33,2.348904,48.865891,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00021,751020803.0,True,9.36,Bonne Nouvelle 3,0.4833912965998757
75102_3055_00022,75102_3055,22,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652237.45,6863049.52,2.34893,48.865704,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00022,751020803.0,False,0.0,Bonne Nouvelle 3,1.7093871080228231
75102_3055_00023,75102_3055,23,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652242.79,6863092.96,2.348998,48.866095,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00023,751020803.0,False,0.0,Bonne Nouvelle 3,1.5207739951515
75102_3055_00024,75102_3055,24,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652240.61,6863059.73,2.348972,48.865796,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00024,751020803.0,False,0.0,Bonne Nouvelle 3,1.3564789588679185
75102_3055_00025,75102_3055,25,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652247.91,6863108.26,2.349066,48.866233,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00025,751020803.0,False,0.0,Bonne Nouvelle 3,1.6818713579776463
75102_3055_00026,75102_3055,26,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652242.88,6863067.49,2.349002,48.865866,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00026,751020803.0,False,0.0,Bonne Nouvelle 3,1.3478961532808968
75102_3055_00027,75102_3055,27,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652253.17,6863123.78,2.349136,48.866373,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00027,751020803.0,True,16.72,Bonne Nouvelle 3,1.7046307618533345
75102_3055_00028,75102_3055,28,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652251.64,6863098.89,2.349118,48.866149,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00028,751020803.0,False,0.0,Bonne Nouvelle 3,1.7581960110082864
75102_3055_00029,75102_3055,29,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652257.31,6863136.21,2.349191,48.866485,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00029,751020803.0,False,0.0,Bonne Nouvelle 3,1.6976681950189922
75102_3055_00030,75102_3055,30,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652255.71,6863111.09,2.349172,48.866259,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00030,751020803.0,False,0.0,Bonne Nouvelle 3,1.6995577674321434
75102_3055_00031,75102_3055,31,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652261.52,6863148.96,2.349247,48.8666,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00031,751020803.0,False,0.0,Bonne Nouvelle 3,1.7869638726850932
75102_3055_00032,75102_3055,32,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652258.71,6863119.85,2.349212,48.866338,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00032,751020803.0,False,0.0,Bonne Nouvelle 3,1.7160094650251336
75102_3055_00033,75102_3055,33,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652265.66,6863161.38,2.349302,48.866712,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00033,751020803.0,False,0.0,Bonne Nouvelle 3,1.9031134256298976
75102_3055_00034,75102_3055,34,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652263.0,6863132.49,2.349269,48.866452,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00034,751020803.0,True,5.77,Bonne Nouvelle 3,1.756672034798981
75102_3055_00035,75102_3055,35,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652280.02,6863221.2,2.349491,48.867251,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00035,751020804.0,False,0.0,Bonne Nouvelle 4,1.8935540843779888
75102_3055_00036,75102_3055,36,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652267.44,6863146.13,2.349328,48.866575,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00036,751020803.0,False,0.0,Bonne Nouvelle 3,1.6054678597634933
75102_3055_00037,75102_3055,37,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652286.35,6863242.5,2.349575,48.867443,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00037,751020804.0,False,0.0,Bonne Nouvelle 4,1.937379467764328
75102_3055_00038,75102_3055,38,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652270.9,6863156.33,2.349374,48.866667,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00038,751020803.0,False,0.0,Bonne Nouvelle 3,1.6232923120955822
75102_3055_00039,75102_3055,39,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652291.86,6863260.69,2.349648,48.867607,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00039,751020804.0,False,0.0,Bonne Nouvelle 4,1.8929505759877168
75102_3055_00040,75102_3055,40,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652290.46,6863197.54,2.349636,48.867039,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00040,751020804.0,True,13.43,Bonne Nouvelle 4,1.1722479645162909
75102_3055_00042,75102_3055,42,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652294.83,6863211.4,2.349694,48.867164,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00042,751020804.0,False,0.0,Bonne Nouvelle 4,1.930899510007992
75102_3055_00044,75102_3055,44,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652302.98,6863238.58,2.349802,48.867409,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00044,751020804.0,False,0.0,Bonne Nouvelle 4,1.8565248661700096
75102_3055_00046,75102_3055,46,,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652307.95,6863255.11,2.349868,48.867558,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00046,751020804.0,False,0.0,Bonne Nouvelle 4,1.830046745939435
75102_3055_00025_b,75102_3055,25,b,Rue Dussoubs,75002,75102,Paris 2e Arrondissement,,,652250.31,6863115.47,2.349098,48.866298,parcelle,,,PARIS,RUE DUSSOUBS,commune,commune,1,,75102_3055_00025_b,751020803.0,False,0.0,Bonne Nouvelle 3,1.748655412920721
75102_2219_00001,75102_2219,1,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651541.45,6863444.84,2.339398,48.869207,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00001,751020602.0,True,17.8,Vivienne 2,2.186008481879866
75102_2219_00002,75102_2219,2,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651551.12,6863442.98,2.33953,48.869191,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00002,751020602.0,True,4.35,Vivienne 2,7.496984411708597
75102_2219_00003,75102_2219,3,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651541.82,6863454.17,2.339402,48.869291,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00003,751020602.0,False,0.0,Vivienne 2,2.0337591795012115
75102_2219_00004,75102_2219,4,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651551.85,6863459.76,2.339538,48.869342,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00004,751020602.0,False,0.0,Vivienne 2,7.6882849537237075
75102_2219_00005,75102_2219,5,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651542.12,6863463.51,2.339405,48.869375,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00005,751020602.0,True,9.82,Vivienne 2,2.217472364881845
75102_2219_00006,75102_2219,6,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651555.08,6863495.21,2.339578,48.869661,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00006,751020602.0,False,0.0,Vivienne 2,5.017505939601877
75102_2219_00007,75102_2219,7,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651543.14,6863497.64,2.339415,48.869682,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00007,751020602.0,False,0.0,Vivienne 2,4.941437487669664
75102_2219_00009,75102_2219,9,,Rue des Colonnes,75002,75102,Paris 2e Arrondissement,,,651540.56,6863504.34,2.339379,48.869742,parcelle,,,PARIS,RUE DES COLONNES,commune,commune,1,,75102_2219_00009,751020602.0,False,0.0,Vivienne 2,7.584931395014995
75102_4318_00012,75102_4318,12,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652438.8,6863000.94,2.35168,48.865282,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00012,751020801.0,False,0.0,Bonne Nouvelle 1,2.1717102355789737
75102_4318_00014,75102_4318,14,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652413.47,6862999.26,2.351335,48.865265,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00014,751020801.0,True,11.98,Bonne Nouvelle 1,2.0266300797803707
75102_4318_00016,75102_4318,16,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652408.18,6862998.08,2.351263,48.865254,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00016,751020801.0,True,3.71,Bonne Nouvelle 1,2.0268119269637963
75102_4318_00017,75102_4318,17,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652430.9,6862986.21,2.351574,48.865149,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00017,751020801.0,False,0.0,Bonne Nouvelle 1,1.927369512458712
75102_4318_00018,75102_4318,18,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652401.13,6862997.47,2.351167,48.865248,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00018,751020801.0,False,0.0,Bonne Nouvelle 1,2.098149734747505
75102_4318_00019,75102_4318,19,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652401.16,6862983.46,2.351169,48.865122,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00019,751020801.0,False,0.0,Bonne Nouvelle 1,1.7546491777441555
75102_4318_00020,75102_4318,20,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652392.62,6862996.76,2.351051,48.865241,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00020,751020801.0,False,0.0,Bonne Nouvelle 1,2.11514300538374
75102_4318_00021,75102_4318,21,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652378.33,6862981.42,2.350858,48.865102,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00021,751020801.0,False,0.0,Bonne Nouvelle 1,1.5364291452909882
75102_4318_00022,75102_4318,22,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652383.44,6862995.83,2.350926,48.865232,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00022,751020801.0,False,0.0,Bonne Nouvelle 1,1.9721711325726392
75102_4318_00023,75102_4318,23,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652355.64,6862979.27,2.350549,48.865081,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00023,751020801.0,False,0.0,Bonne Nouvelle 1,1.7406649512042247
75102_4318_00024,75102_4318,24,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652377.42,6862995.33,2.350844,48.865227,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00024,751020801.0,False,0.0,Bonne Nouvelle 1,1.9784743732088856
75102_4318_00026,75102_4318,26,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652373.97,6862995.02,2.350797,48.865224,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00026,751020801.0,False,0.0,Bonne Nouvelle 1,1.9672382855704136
75102_4318_00028,75102_4318,28,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652361.63,6862993.68,2.350629,48.865211,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00028,751020801.0,True,4.54,Bonne Nouvelle 1,2.214651950477567
75102_4318_00030,75102_4318,30,,Rue Greneta,75002,75102,Paris 2e Arrondissement,,,652321.23,6862995.9,2.350078,48.865228,parcelle,,,PARIS,RUE GRENETA,commune,commune,1,,75102_4318_00030,751020803.0,False,0.0,Bonne Nouvelle 3,2.1024396394096003
